f1,f2,f3,f4,f5,f6,f7,f8,f9
596.763,871.703,576.732,-108.483,-95.056,190.113,-83.428,409.145,329.715
565.24,480.114,305.745,-223.507,34.037,523.348,47.681,44.715,260.356
452.122,635.915,367.586,-230.895,-115.794,527.869,5.328,39.075,19.537
369.071,263.326,175.55,-255.886,45.878,626.516,43.216,0,193.52
519.49,760.555,482.131,-121.635,-83.199,268.894,-92.457,402.831,340.102
597.457,870.297,545.682,-93.962,-93.962,187.924,-89.953,434.035,351.946
436.525,611.017,348.983,-226.74,-93.721,542.159,0,30.728,15.364
175.643,263.464,175.643,-181.11,198.085,615.016,-78.762,78.762,157.524
226.78,319.914,186.268,-275.975,-90.058,649.854,13.021,0,0
403.855,510.581,408.268,-104.926,-46.239,92.479,477.826,-112.005,23.635
302.94,355.016,342.669,-124.894,-58.433,116.867,531.701,-177.234,0
270.959,308.097,357.028,-138.367,-60.871,121.742,520.822,-173.607,0
768.781,762.576,416.857,29.926,-29.926,0,350.079,15.376,275.566
389.448,537.34,464.423,-101.876,-17.556,-113.552,441.184,75.08,98.682
797.273,796.596,433.745,19.637,-19.637,-16.713,357.273,25.211,288.308
668.087,112.629,55.12,-6.424,-6.424,-243.682,627.656,-97.255,617.622
740.912,745.247,433.626,-8.227,-8.227,-210.324,296.313,266.118,376.024
858.664,853.01,472.078,0,0,-64.94,364.398,30.241,312.135
235.584,259.101,298.055,-129.874,-14.506,147.841,554.588,-184.863,0
190.213,192.259,325.594,-151.228,-22.663,152.775,534.767,-178.256,0
437.815,39.502,33.864,100.977,-111.789,10.812,458.416,-152.805,364.449
601.737,27.799,14.369,-22.887,-22.887,-161.216,663.908,-186.804,560.89
671.716,-21.567,25.646,-19.2,-19.2,-168.836,628.14,-174.841,667.637
438.449,40.751,32.496,82.718,-66.342,40.068,481.006,-160.335,365.201
364.013,40.658,43.343,-54.324,145.637,241.956,584.847,-194.949,280.011
483.745,13.147,37.598,51.567,18.857,88.853,499.734,-166.578,433
596.049,-14.657,32.337,-22.147,102.93,28.06,601.355,-183.848,578.368
629.077,53.063,102.553,-9.276,264.38,200.989,496.726,-107.347,595.944
509.074,-18.575,47.342,-33.293,192.612,217.19,558.439,-186.146,480.307
605.42,25.239,12.485,-23.596,-23.596,-164.317,662.616,-185.62,567.696
654.07,13.162,0,-28.111,-28.111,-209.685,643.397,-158.666,646.649
682.319,0,0,-34.438,-34.438,-202.196,626.099,-163.521,682.319
680.377,-20.608,20.608,-22.508,-22.508,-177.374,624.481,-171.096,680.377
657.467,0,0,-38.667,26.451,-108.171,605.389,-163.643,657.467
509.062,558.117,363.382,-38.072,207.451,152.519,422.187,42.659,191.59
613.948,461.079,241.084,0.529,245.586,164.076,464.607,-8.761,346.464
608.937,466.481,244.841,0,254.608,169.739,458.173,2.308,342.393
614.354,462.274,241.835,0,247.967,165.311,464.662,-8.539,346.172
372.544,-3.202,3.202,-136.083,348.039,594.915,367.953,-122.651,372.544
379.291,36.233,24.155,-132.298,372.554,601.165,343.789,-85.601,369.633
457.029,15.211,10.141,-117.298,477.12,630.875,276.834,-92.278,446.888
640.656,-12.026,12.026,-34.374,71.825,-34.37,591.38,-168.14,640.656
447.159,-19.464,19.464,-96.065,301.963,457.483,430.132,-143.377,447.159
425.401,88.589,100.909,40.004,331.254,247.505,445.206,-148.402,308.629
516.261,368.344,287.198,126.483,-126.483,0,217.548,-72.516,183.405
670.177,564.892,367.626,77.526,-77.526,0,285.522,-95.174,214.286
585.233,585.092,573.999,-58.337,148.371,-169.478,279.703,-48.502,111.1
464.824,93.371,115.411,0,471.441,253.521,481.339,-150.318,347.854
528.527,308.587,196.221,0,390.832,260.555,456.384,-75.287,313.81
320.599,9.829,61.979,-38.847,356.467,341.238,516.155,-172.052,248.791
493.824,144.813,125.078,0,473.774,315.849,444.968,-148.323,337.626
425.941,596.739,508.91,-83.657,78.287,-129.337,382.076,142.889,119.996
545.484,544.197,336.334,-22.393,247.724,165.149,420.85,41.934,238.17
669.366,628.421,352.365,118.687,-118.687,0,149.404,133.805,308.931
391.538,560.657,551.386,-106.574,57.134,-257.265,352.902,186.324,127.366
703.702,320.142,213.428,0,511.285,144.226,314.803,52.175,552.443
742.823,779.222,455.994,0,64.324,-170.338,266.866,291.357,363.986
468.473,42.23,28.153,203.032,-64.682,92.233,132.894,38.027,481.482
662.278,267.495,178.33,0,520.166,169.687,345.225,39.97,546.713
582.934,487.189,260.155,0,293.223,195.482,423.482,56.045,324.426
733.24,288.74,148.013,0,605.561,403.707,214.475,-6.492,551.006
722.876,812.755,447.921,11.165,115.395,84.374,309.696,120.916,246.156
610.467,552.419,297.564,0,264.171,176.114,405.099,68.068,308.381
446.523,-15.95,15.95,115.991,140.379,255.443,217.578,-72.526,446.523
599.603,0,0,107.5,322.434,347.118,74.862,-24.954,599.603
514.843,-1.678,78.403,0,568.071,202.464,430.271,-114.049,484.153
827.898,56.175,37.45,0,843.931,446.091,69.211,-3.649,790.448
361.503,-9.251,9.251,-129.322,392.905,606.795,358.753,-119.584,361.503
754.256,151.496,78.902,0,724.147,482.765,147.232,-49.077,627.151
652.239,9.433,0,101.983,406.699,369.794,44.969,-14.99,642.806
823.405,118.345,56.44,0,808.225,496.951,70.394,-16.487,733.28
438.003,-21.824,28.204,237.774,-168.239,46.357,82.853,-27.618,431.623
447.086,-26.928,26.928,243.412,-175.481,33.638,64.954,-19.71,447.086
442.884,-18.702,18.702,238.247,-161.456,51.194,81.067,-3.286,454.752
482.162,-63.3,63.3,42.681,398.956,294.425,395.281,-131.76,482.162
703.333,-10.88,10.88,95.486,475.527,380.675,34.09,-11.363,703.333
510.635,-45.018,89.282,1.315,510.414,341.152,448.597,-149.532,492.929
511.585,-43.848,89.947,0,514.701,340.706,450.015,-149.601,493.146
513.927,-40.081,91.728,0,513.175,342.117,448.915,-147.605,494.285
512.978,-44.106,89.902,0,515.303,343.535,448.607,-149.536,494.659
847.086,63.268,59.261,0,840.65,560.433,-13.831,15.342,830.271
703.333,-42.709,42.709,0,523.27,348.847,320.548,-106.849,703.333
805.778,23.313,48.039,0,789.483,526.322,105.79,-35.263,777.237
415.198,-21.184,36.975,251.286,-251.286,0,68.677,-22.892,399.407
396.947,-9.029,25.939,264.996,-264.996,0,3.128,-1.043,385.818
437.718,10.029,32.294,181.219,-181.219,0,263.296,-87.765,395.395
551.216,181.471,152.191,235.385,-224.552,-12.106,9.664,0,401.766
542.388,172.828,148.58,238.253,-238.253,-18.903,9.452,0,397.405
444.761,54.895,67.538,256.179,-256.179,-5.307,2.654,0,387.216
564.235,204.466,165.449,232.174,-232.174,-22.706,11.353,0,398.059
773.091,685.341,837.315,-105.42,-12.878,-136.27,81.013,0,223.498
852.954,733.825,834.823,-87.79,0,-127.837,63.918,107.671,349.562
848.009,782.128,835.486,-81.979,0,-149.724,74.862,84.962,293.448
897.827,633.537,768.079,-63.682,97.88,-59.309,62.281,0,388.126
467.631,0.129,44.273,245.656,-186.952,19.341,46.147,-12.083,449.871
543.881,12.661,39.117,214.976,-30.418,97.268,12.885,0,523.17
614.953,127.369,162.669,0,546.246,142.216,357.265,-82.097,498.937
842.989,114.126,84.059,0,802.319,388.895,72.992,0,763.715
848.211,63.998,59.247,0,842.012,560.741,-15.971,16.271,831.456
705.091,-6.116,6.116,109.192,444.365,358.495,5.272,0,705.091
1016.685,192.881,139.98,0,550.629,217.851,74.618,0,883.541
868.261,50.844,35.59,0,863.96,520.816,27.579,0,833.687
678.055,9.207,3.049,106.208,455.108,374.211,-8.427,8.427,682.653
849.008,77.407,66.153,0,834.418,556.279,-17.338,23.401,829.292
846.909,63.243,58.764,0,841.677,561.118,-16.216,16.216,830.538
821.341,173.969,86.439,0,807.603,538.402,-21.359,21.359,733.276
672.091,10.378,2.919,111.702,432.711,362.942,-7.505,7.505,673.804
651.339,9.182,4.998,135.191,328.84,309.353,11.875,-3.958,637.159
661.096,7.923,3.817,134.669,339.736,311.414,2.428,0,649.357
650.691,10.721,3.636,136.329,328.302,309.754,0,0,636.335
463.376,18.692,37.896,113.287,-113.287,0,429.745,-132.995,411.914
855.839,251.202,207.978,0,0,-178.083,477.409,-42.573,715.609
461.772,21.669,10.318,210.466,-156.583,35.922,162.294,22.074,483.347
445.33,20.145,18.053,172.701,-172.701,0,290.04,-59.434,425.755
494.094,1.087,0,198.236,-198.236,-54.52,208.634,7.228,526.85
455.372,45.677,30.451,250.942,-250.942,0,54.307,81.036,474.49
795.879,332.943,221.962,0,0,-164.55,406.085,66.406,712.196
1061.284,610.565,413.213,-3.084,0,-182.303,291.142,105.801,740.472
497.571,0,0,196.714,-196.714,-57.429,211.071,7.214,531.571
1064.514,595.163,396.775,0,0,-185.058,300.754,97.752,751.319
712.566,64.21,42.807,0,0,-293.991,616.596,-68.992,713.53
1059.972,582.597,388.398,0,0,-188.189,306.553,92.209,753.087
703.77,81.196,49.053,0,0,-285.215,617.991,-71.188,690.737
818.783,815.246,483.694,0,0,-207.105,259.942,283.234,413.066
720.258,331.305,220.87,0,119.42,4.138,361.596,96.639,666.81
703.054,438.702,292.468,0,188.571,125.714,252.286,188.83,633.413
855.018,167.882,111.922,0,777.006,518.004,-24.967,72.041,816.567
588.13,9.398,75.697,40.742,168.569,139.54,453.928,-91.64,583.927
659.253,126.898,140.996,0,299.617,199.744,461.18,-52.21,602.853
647.639,-14.95,71.231,0,348.721,232.481,450.221,-117.083,641.622
475.348,0,0,204.122,-165.281,0.366,184.11,16.224,512.017
448.544,0,0,222.511,-171.577,33.957,137.749,34.543,488.774
455.978,5.252,3.501,218.923,-152.86,44.042,139.828,27.689,489.626
536.453,0,0,183.754,52.252,157.337,89.872,22.742,562.802
474.244,73.463,48.976,247.902,-247.902,0,43.988,91.191,478.195
727.588,362.698,241.799,0,420.124,280.083,324.443,99.688,589.707
775.358,290.211,193.474,0,543.988,362.659,243.557,65.109,655.032
593.889,0,0,164.608,192.316,237.95,36.971,22.238,611.17
776.351,806.305,478.471,0,47.347,-167.589,245.19,314.787,390.943
576.752,350.435,216.374,199.619,-156.696,28.616,-25.523,126.941,436.259
554.817,304.208,186.316,217.467,-217.467,0,-18.143,127.667,434.816
596.194,308.868,185.116,225.635,-225.635,0,0,80.635,420.201
459.511,53.535,35.69,252.578,-252.578,0,45.713,83.936,473.408
586.362,250.979,155.022,229.754,-208.646,3.223,5.425,77.876,451.832
572.115,240.907,147.92,235.02,-235.02,-9.041,4.52,86.473,448.405
670.601,416.344,272.04,174.781,-174.781,0,-15.548,213.883,520.54
1151.594,951.575,728.934,2.738,-2.738,0,0,286.302,609.1
654.791,329.334,214.476,202.042,-202.042,-8.097,4.049,153.68,509.535
555.892,210.824,123.917,232.773,-232.773,0,0,102.458,458.256
927.843,1068.627,679.404,7.868,-7.868,0,-60.91,467.413,523.991
964.462,926.935,575.108,57.49,-57.49,-82.979,41.489,298.958,474.561
587.775,690.284,415.474,121.052,-121.052,0,-74.175,285.863,359.423
776.68,692.256,409.798,135.065,-135.065,-75.163,37.581,159.831,369.238
933.896,976.4,790.037,-69.552,0,-90.104,26.503,350.954,486.264
1015.856,968.182,789.861,-64.721,0,-105.909,52.955,298.103,513.467
1225.063,973.706,649.138,0,134.842,30.793,29.551,282.501,717.176
1069.546,381.532,254.355,0,468.162,183.72,64.194,65.144,847.763
537.97,77.839,51.893,214.677,-214.677,-57.737,122.004,35.651,519.425
698.087,36.022,24.015,0,0,-337.974,631.116,-82.235,709.976
962.577,1026.02,669.051,0,0,-0.512,-70.597,473.006,613.865
1176.943,887.98,679.923,0,0,-59.67,29.835,282.69,691.126
945.772,1072.104,681.674,0,0,-33.597,-37.751,468.184,530.422
693.427,38.256,23.821,0,0,-340.364,633.328,-84.559,701.992
829.214,828.633,552.422,-47.741,80.965,181.285,-61.684,405.154,571.896
634.979,461.868,307.912,-21.765,533.656,413.812,-108.022,215.866,597.034
764.601,950.437,796.434,-81.405,0,-67.033,-17.595,410.333,412.811
631.649,583.09,429.502,-20.388,397.525,265.017,-112.387,327.692,575.349
485.338,167.681,111.787,207.11,-112.893,62.811,8.903,112.596,479.136
762.252,532.92,355.28,130.125,-82.34,31.857,-22.256,263.136,571.924
556.573,226.898,151.265,124.393,202.63,218.016,-59.895,157.616,573.957
834.064,949.653,689.347,-28.122,30.563,20.375,-74.749,498.036,562.103
1070.282,890.548,677.11,0,43.143,28.762,-23.352,353.724,655.109
993.695,952.01,634.673,0,89.91,59.94,-57.112,441.752,665.566
965.912,937.532,625.021,0,111.898,74.599,-56.707,453.479,652.69
614.294,638.904,425.936,0,358.654,239.103,-35.899,323.363,542.791
686.409,506.302,337.535,0,513.173,342.115,-105.508,271.589,642.931
787.252,112.453,74.969,43.867,639.668,455.69,-18.167,56.348,767.708
855.747,165.248,110.165,0,785.73,523.82,-23.217,69.43,815.123
524.245,116.682,77.788,237.479,-182.915,24.602,31.763,63.819,482.679
456.148,63.587,42.392,252.936,-227.541,16.931,12.09,59.148,445.345
560.652,0,0,183.47,109.933,195.602,41.778,25.397,580.313
730.218,399.61,266.407,172.793,-130.305,17.122,5.602,174.378,551.001
570.353,98.608,65.738,215.434,-61.426,84.305,9.184,55.117,532.173
1141.335,868.762,696.508,0,28.227,6.607,6.106,290.716,660.585
1145.707,934.248,622.832,0,193.273,70.88,28.984,317.176,681.463
850.025,136.491,90.994,0,794.73,385.692,72.064,14.307,766.185
645.842,0,0,147.291,289.412,280.109,5.513,18.735,655.21
869.45,57.908,38.606,0,860.495,516.83,28.417,3.414,832.551
665.288,27.58,10.766,116.303,404.084,346.925,-9.353,22.389,668.316
595.963,4.099,0,165.283,194.172,239.637,30.099,19.128,606.444
638.458,3.992,0,151.083,273.645,274.121,4.515,16.34,642.636
621.774,9.324,0,152.663,258.795,274.305,0,14.959,619.929
821.355,174.193,86.549,0,807.481,538.321,-21.374,21.472,733.234
961.27,1024.279,668.206,0,1.51,1.007,-71.048,473.699,614.515
959.536,1023.036,667.165,0.711,-0.711,0,-71.059,473.186,613.264
1152.12,867.786,692.437,0,0,-33.946,16.973,287.073,671.567
885.755,1058.612,673.816,-10.499,-10.499,20.997,-69.746,484.507,510.923
940.647,1069.436,679.785,0,4.741,-30.837,-37.174,470.068,527.397
912.445,992.274,647.947,0,48.545,32.363,-69.274,492.963,594.537
684.366,984.676,600.619,22.492,148.021,113.676,-119.565,328.357,343.526
669.985,962.929,585.887,32.312,108.316,93.752,-115.942,333.141,340.483
730.233,1055.083,649.7,0,163.762,109.175,-122.094,376.484,371.382
680.017,979.548,599.062,0,236.871,157.914,-131.096,342.162,367.725
724.537,1047.791,646.507,-5.258,133.222,102.837,-119.289,393.228,375.547
720.172,1039.829,639.313,6.53,140.251,97.854,-119.906,377.392,368.555
379.074,554.644,602.66,-125.759,0,-281.979,332.821,238.896,151.42
261.32,391.98,261.32,-126.813,146.719,435.981,-42.382,295.077,350.104
505.242,519.983,346.656,-50.019,425.312,416.926,-50.498,188.744,450.005
523.291,497.001,331.334,-48.421,454.39,432.05,-64.091,182.588,473.194
166.952,250.429,166.952,-175.783,43.215,497.564,41.838,256.586,295.513
33.889,0,0,-266.284,39.827,736.642,94.451,-19.87,68.728
525.618,24.02,16.013,-99.382,571.448,645.985,111.058,-21.988,554.698
607.603,389.39,259.593,-37.825,577.949,473.055,-94.363,150.671,574.724
422.432,611.391,377.917,-194.422,-93.725,414.014,-42.434,244.365,217.306
201.981,302.971,201.981,-166.315,210.318,583.718,-89.337,110.289,189.149
294.856,427.606,265.498,-136.437,68.173,409.282,-117.895,366.525,360.105
285.853,259.295,166.291,-115.832,222.027,456.904,-120.618,346.151,463.707
525.692,388.279,258.852,-46.768,544.163,487.491,-109.507,149.349,505.775
604.311,619.533,387.465,0,447.652,298.434,-129.371,292.689,518.911
634.188,22.074,14.716,-68.39,697.12,624.195,-21.761,33.224,685.92
552.573,9.466,0,-76.394,656.97,641.697,-37.571,37.571,618.248
456.861,0,0,-93.222,602.278,650.111,-49.491,49.491,555.843
821.501,173.655,86.259,0,807.79,538.253,-21.13,21.266,733.509
294.997,152.714,399.156,-133.76,128.981,177.242,399.668,-20.362,210.312
519.108,647.003,583.66,-82.562,87.637,75.492,121.786,327.389,371.763
626.161,0,0,102.161,365.735,363.979,61.532,-20.511,626.161
505.826,339.567,226.378,-227.797,90.183,568.026,79.331,20.82,294.784
273.826,202.332,134.888,-275.461,-0.421,657.495,38.394,0,138.938
0,0,0,-278.333,0.667,742.667,65.833,-10.833,33.333
54.673,82.01,54.673,-288.023,-61.792,721.212,2.827,0,0
330.215,-10.743,10.743,-155.991,326.672,633.757,332.679,-110.893,330.215
232.661,0,0,-192.25,242.643,674.429,251.384,-83.795,232.661
559.887,-55.175,55.175,-5.809,273.661,226.28,511.315,-170.438,559.887
579.004,-50.079,50.079,-16.888,248.669,180.433,540.004,-174.938,579.004
558.262,-55.628,55.628,-18.555,287.125,240.896,522.718,-174.239,558.262
586.644,-55.668,55.668,-11.297,322.22,244.938,497.451,-165.817,586.644
701.085,-42.035,42.035,-0.843,522.032,350.27,322.214,-107.405,701.085
479.863,-74.079,74.079,-7.295,495.458,349.759,457.386,-152.462,479.863
772.82,18.391,12.261,-5.106,829.497,566.613,0,0,760.559
662.702,3.242,0,96.556,424.778,383.486,41.997,-13.999,659.46
677.844,-2.424,2.424,88.385,460.264,397.628,45.606,-15.202,677.844
640.756,0,0,116.756,353.48,338.559,44.27,-1.328,647.47
674.105,0,0,87.936,459.209,401.298,36.638,-12.213,674.105
661.093,8.948,0,105.242,418.544,371.691,18.043,-3.566,659.491
674.133,10.435,2.409,107.958,446.031,371.031,-8.255,8.255,677.798
669.384,11.036,0,105.301,442.414,376.782,-6.784,6.784,671.915
562.229,297.613,198.409,-203.199,201.212,578.238,48.884,14.343,370.992
839.421,71.977,47.985,0,840.474,437.97,61.173,0,791.436
866.614,59.304,37.172,0,861.758,518.033,28.236,0,825.896
856.496,53.683,35.789,0,859.683,494.683,39.22,0,820.707
364.97,274.14,182.76,-96.608,266.387,435.214,-112.785,346.434,524.605
696.867,0,0,79.938,526.24,425.41,-4.528,4.528,705.924
598.176,0,0,-65.649,691.892,636.324,-29.959,29.959,658.095
11.272,11.272,0,-267.813,34.858,737.406,-27.187,27.187,54.374
0,0,0,-278.333,0.667,742.667,-16.667,16.667,33.333
718.251,8.546,0,90.586,523.199,379.601,14.794,0,709.705
231.929,337.335,233.803,-126.391,132.531,394.74,-131.35,390.351,392.201
506.732,746.085,564.263,-44.793,224.514,155.048,-137.619,399.574,406.216
637.3,942.545,683.196,-61.172,-24.818,49.636,-105.472,489.235,402.825
537.623,749.474,423.703,-39.459,41.304,132.759,199.416,250.994,240.395
642.75,948.896,677.926,-58.535,-25.717,51.434,-105.321,488.818,402.39
63.995,18.992,169.562,-184.891,106.693,398.092,468.322,-156.107,0
15.724,-61.654,356.826,-162.977,148.056,-187.648,485.807,-101.609,0
393.363,521.904,398.566,-78.014,133.292,146.048,438.032,5.904,75.958
91.77,24.495,171.033,-127.151,134.973,290.707,534.332,-178.111,0
177.831,190.744,441.259,-169.399,40.916,162.588,427.158,-58.682,41.852
365.883,491.035,543.67,-104.714,67.038,-261.396,363.731,109.132,89.68
307.612,343.043,671.839,-173.285,-32.376,-215.436,280.51,-46.805,0
481.965,661.682,471.1,-66.999,101.975,65.622,393.349,72.115,98.937
433.844,570.011,622.603,-138.6,-34.708,69.416,306.859,42.075,72.181
200.736,190.967,618.789,-208.129,-54.171,-26.068,318.636,-83.81,0
424.198,555.429,620.581,-141.372,-35.701,71.402,308.63,38.777,70.827
129.011,193.516,162.611,-182.442,77.328,493.265,109.737,197.155,256.677
437.134,597.914,424.252,-67.213,133.202,131.112,393.006,62.9,112.512
453.369,670.597,608.337,-102.625,37.392,66.753,136.313,306.981,276.606
515.305,728.457,669.145,-112.224,-20.471,40.941,180.877,210.9,188.826
571.324,838.334,700.998,-93.683,-10.194,17.885,94.032,330.074,270.617
573.886,841.838,696.73,-91.951,-11.537,23.074,87.434,335.512,275.573
291.196,-6.224,39.77,-166.003,324.568,614.326,350.483,-116.828,291.196
709.569,747.341,436.338,-6.892,42.183,-168.843,275.119,301.6,359.105
2.044,2.044,0,-276.426,6.865,741.713,73.939,-12.264,37.148
796.175,953.409,726.568,-45.51,0,-18.529,-61.736,491.4,512.742
819.578,942.473,684.311,-30.335,25.705,23.369,-76.863,501.145,557.129
798.06,952.893,724.432,-44.585,1.728,-16.426,-62.433,491.82,515.54
838.622,946.895,682.306,-25.521,34.709,23.14,-74.858,499.084,569.188
567.003,635.712,496.787,-36.489,228.624,152.416,-116.928,445.999,541.587
752.875,938.004,680.958,-44.517,-14.058,28.116,-84.74,509.088,506.546
923.413,1060.684,689.19,-6.258,0,-35.045,-37.555,470.864,519.114
616.178,816.954,723.434,-89.399,0,-39.863,53.311,395.274,369.049
562.399,620.836,541.659,-63.884,135.378,90.252,146.489,308.464,415.391
719.729,688.927,724.547,-94.314,0,-58.609,168.847,207.193,356.643
541.422,265.825,327.336,-46.372,280.684,187.123,371.431,57.391,431.856
384.35,505.679,601.231,-132.056,0,-258.596,321.466,267.063,212.79
397.99,576.45,589.289,-116.731,-0.546,-207.195,344.851,223.686,151.961
374.058,540.758,582.836,-121.622,0,-225.248,350.531,231.463,158.479
541.663,651.888,549.491,-73.522,0,-243.839,296.089,293.688,266.87
395.905,573.775,589.386,-116.824,0,-214.864,345.105,225.351,152.288
573.256,500.321,276.771,-4.825,280.11,186.74,423.764,54.914,304.579
796.342,953.266,727.157,-45.823,0,-19.015,-61.189,490.653,512.202
860.4,962.52,808.917,-83.619,0,-100.446,32.303,366.722,428.96
906.197,948.63,817.012,-85.179,0,-120.006,60.003,323.349,429.758
490.124,599.797,645.625,-122.88,0,-235.247,267.811,282.578,256.579
564.95,831.794,563.264,-100.382,-85.594,171.188,-95.452,453.91,370.133
339.485,247.033,164.689,-264.622,16.602,630.496,43.115,9.28,179.436
303.434,455.15,303.434,-139.807,-9.872,366.237,-42.896,383.927,367.053
288.334,432.501,288.334,-174.231,-59.895,424.685,-74.944,311.78,268.306
585.71,855.476,539.533,-90.419,-90.419,180.838,-94.647,451.534,367.737
587.502,851.394,527.784,-48.348,-48.348,96.696,-19.051,459.942,381.049
607.291,886.029,557.476,-79.118,-79.118,158.236,-96.507,458.234,373.878
0,0,0,-273.086,17.72,740.043,68.457,-8.21,43.828
54.925,82.388,54.925,-301.759,-66.644,716.55,9.002,12.854,25.707
0,0,0,-252.13,85.826,729.565,-42.87,42.87,85.739
217.206,235.39,303.715,-140.347,-61.003,83.941,566.12,-182.363,0
172.716,169.518,331.257,-161.109,-64.782,95.218,544.773,-175.867,0
433.442,37.643,32.609,115.994,-115.994,0,439.093,-132.28,370.231
552.722,509.518,303.227,93.481,-93.481,0,261.348,86.991,245.426
364.429,502.968,453.774,-106.32,-17.972,-125.458,450.742,75.738,99.542
339.463,481.808,451.296,-100.933,-17.63,-251.63,380.576,253.255,166.149
352.662,501.737,517.707,-109.779,0,-300.351,406.422,168.451,126.933
657.104,127.527,63.924,16.103,-16.103,-238.58,590.38,-72.5,603.804
720.255,713.861,415.193,20.285,-20.285,-209.492,273.658,273.105,378.695
636.84,58.253,34.132,-6.454,-6.454,-316.9,609.222,-18.53,660.442
685.701,76.117,41.186,0,0,-308.784,629.559,-82.555,668.094
352.623,489.812,450.291,-97.547,-17.292,-253.97,375.838,258.672,175.63
795.522,784.917,457.523,0,0,-228.595,294.194,239.102,388.901
97.877,38.07,168.975,-138.186,35.823,246.82,563.822,-187.941,0
594.678,26.732,14.309,-17.695,-26.55,-154.793,655.865,-185.449,553.637
600.587,26.143,13.64,-23.072,-23.072,-161.232,664.078,-186.796,560.804
602.255,25.744,13.547,-22.663,-22.663,-163.85,664.155,-186.522,562.964
602.536,25.466,13.641,-22.794,-22.794,-162.087,663.899,-186.687,563.429
444.1,-17.844,124.352,-81.47,-37.594,-85.568,609.227,-176.283,425.343
679.321,-25.706,25.706,-17.961,-17.961,-176.103,625.409,-169.515,681.129
432.552,37.687,31.687,112.129,-97.555,9.716,443.677,-130.064,372.092
414.722,23.692,42.766,91.827,49.478,94.203,442.582,-147.527,348.264
253.558,25.656,51.324,-61.876,226.76,316.176,517.422,-85.784,219.923
512.828,-16.709,40.609,77.768,36.896,76.442,448.183,-116.91,505.17
623.687,-33.326,33.326,-16.647,121.673,14.838,585.718,-159.837,632.166
540.533,-51.98,51.98,-25.838,242.781,230.756,522.771,-144.605,555.36
677.987,0,0,-22.45,-22.45,-238.773,636.074,-137.576,691.572
417.822,573.328,441.04,-76.839,110.861,46.497,416.8,73.755,101.432
579.498,483.51,258.71,0,291.703,194.468,425.408,54.936,322.582
536.57,345.454,198.7,0,257.344,6.097,414.035,184.101,437.734
346.47,-5.861,5.861,-136.252,363.098,605.403,356.391,-98.464,356.636
428.567,-2.976,2.976,-121.581,456.453,628.519,293.392,-97.797,428.567
146.382,219.573,146.382,-156.647,68.375,463.309,74.931,269.583,312.613
457.089,155.855,103.903,-41.154,269.537,66.393,385.958,184.599,491.225
320.478,0,0,-139.757,350.787,606.543,339.3,-83.63,335.213
433.099,0,0,-120.298,468.779,633.313,274.511,-91.504,433.099
369.856,3.534,57.344,71.541,234.203,203.829,420.744,-140.248,308.978
403.337,-3.725,43.677,107.388,180.779,192.111,339.072,-113.024,363.385
318.569,-2.913,76.084,171.435,-171.435,0,260.943,-86.981,245.398
430.621,33.626,37.948,119.715,-119.715,0,427.643,-142.548,359.047
258.381,-72.394,212.783,-67.843,367.411,-68.112,472.896,-105.457,256.5
272.277,-69.435,195.531,-61.244,382.379,-33.789,477.752,-111.133,268.669
425.88,-36.01,64.264,0,492.871,191.55,487.742,-139.742,397.626
542.074,-18.903,40.133,0,279.85,-24.779,565.844,-153.39,520.843
383.092,538.173,491.227,-90.532,83.047,-148.784,396.554,146.579,122.37
365.557,521.672,509.628,-98.699,32.267,-277.801,375.415,219.557,147.405
541.61,617.564,347.56,82.638,-82.638,0,156.687,240.207,305.82
684.024,662.749,386.432,59.402,-59.402,-166.729,206.987,269.649,369.919
454.734,48.701,32.468,251.732,-251.732,0,50.155,84.946,473.099
343.613,493.235,521.673,-111.214,66.835,-259.328,376.245,183.358,129.063
639.316,346.143,230.762,0,491.765,168.075,253.331,104.497,539.469
601.407,292.474,240.906,-22.962,443.513,73.455,345.14,72.091,481.475
619.197,252.896,168.598,0,444.892,82.35,360.367,107.515,546.565
688.95,74.504,49.669,0,97.18,-250.563,580.158,-61.642,678.874
701.312,718.725,419.053,18.057,15.156,-181.51,261.803,296.35,366.952
516.069,279.382,170.151,0,242.696,-80.218,409.164,242.218,490.897
461.251,223.747,149.164,167.228,-12.751,102.985,4.666,154.705,479.925
440.399,-9.143,9.143,202.847,-54.97,98.585,149.384,8.517,469.554
434.264,16.96,11.307,220.433,-145.557,49.917,120.882,65.454,475.831
541.401,0,0,181.197,100.034,187.487,68.928,24.519,565.148
580.505,490.499,262.213,0,289.261,192.841,420.323,60.783,323.614
590.375,5.68,0,155.997,216.799,248.531,52.689,15.833,601.393
289.983,-71.117,186.2,-57.541,399.48,-22.61,471.776,-109.104,289.983
470.656,-42.641,42.641,62.711,382.336,175.057,355.647,-98.276,470.656
472.538,-56.532,56.532,0,550.622,178.004,451.281,-118.914,472.538
548.41,-40.423,40.423,0,385.689,23.526,514.508,-132.569,548.41
827.811,62.538,41.692,0,845.848,450.594,52.87,3.782,793.682
757.879,13.591,9.061,56.682,649.545,397.909,36.455,0,748.818
831.552,45.806,30.537,0,851.806,450.921,58.475,0,801.014
811.055,0,0,0,578.864,190.905,233.784,-45.427,811.055
658.009,15.486,6.971,98.078,443.474,361.035,66.07,-22.023,635.552
